,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed
Locations,Forli2014,Forli2014,Forli2014,Forli2014,Forli2014,Forli2014,Forli2014,Utrecht2014,Utrecht2014,Utrecht2014,Utrecht2014,Utrecht2014,Utrecht2014,Utrecht2014,Utrecht2015,Utrecht2015,Utrecht2015,Utrecht2015,Utrecht2015,Utrecht2015,Utrecht2015,Utrecht2016,Utrecht2016,Utrecht2016,Utrecht2016,Utrecht2016,Utrecht2016,Utrecht2016,Utrecht2017,Utrecht2017,Utrecht2017,Utrecht2017,Utrecht2017,Utrecht2017,Utrecht2017,Torino2019,Torino2019,Torino2019,Torino2019,Torino2019,Torino2020,Torino2020,Torino2020,Torino2020,Torino2020,Almeria2023,Almeria2023,Almeria2023,Almeria2023,Almeria2023,Almeria2023,Almeria2023
Profile time series,PV-MEAS,RN-MERRA2,RN-SARAH,PG-SARAH,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,RN-SARAH,PG-SARAH,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,RN-SARAH,PG-SARAH,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,RN-SARAH,PG-SARAH,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,RN-SARAH,PG-SARAH,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,RN-SARAH,PG-SARAH,PG-SARAH2,PG-ERA5,CR-ERA5
Subsets,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed
Index,1,2,3,4,5,6,7,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,8,9,10,11,12,13,14,15,16,17,46,47,48,49,50,51,52
3614,0.172,0.21,0.079,0.06109,0,0.2918,0.1835,0.481554521,0.743,0.688,0.71791,0.71488,0.50376,0.5129,0.16832738,0.266,0.09,0.12189,0.1387,0.03693,0.0412,0.190358796,0.227,0,0.26426,0.1938,0.18643,0.202,0.303750518,0.65,0,0,0.39225,0.43578,0.4787,0.703950658,0.754,0.75059,0.64069,0.7021,0.656632484,0.518,0.68883,0.51689,0.567,0.77724041,0.541,0,0,0,0,0
3615,0.197,0.184,0.104,0.07697,0.09966,0.34121,0.1748,0.308240487,0.59,0.492,0.48468,0.49239,0.4587,0.4718,0.09492109,0.23,0.105,0.10266,0.11414,0.03385,0.029,0.158030034,0.16,0,0.27123,0.18766,0.2257,0.2487,0.388281563,0.548,0,0,0.25257,0.25827,0.4009,0.694449075,0.671,0.67678,0.53933,0.6175,0.71782997,0.353,0.67641,0.50247,0.5023,0.775042463,0.469,0,0,0,0,0
3616,0.164,0.211,0.327,0.32063,0.33095,0.21676,0.142,0.353496154,0.375,0.353,0.34266,0.34855,0.29076,0.3846,0.046036863,0.193,0.094,0.08604,0.09835,0.03694,0.0357,0.036316433,0.106,0,0.11516,0.0332,0.09193,0.1793,0.377106466,0.382,0,0,0.4578,0.18182,0.2976,0.633272212,0.54,0.56818,0.49183,0.5403,0.630168707,0.238,0.56614,0.38523,0.4283,0.549320587,0.38,0,0,0,0,0
3617,0.08,0.175,0.292,0.2852,0.2888,0.14854,0.0701,0.146997689,0.219,0.259,0.2073,0.21686,0.16079,0.2472,0.032806358,0.168,0.049,0.05399,0.06512,0.01735,0.0276,0.064,0.064,0,0.02311,0.02235,0.07456,0.0884,0.108945255,0.252,0,0,0.28956,0.15992,0.2315,0.525754292,0.37,0.40878,0.31426,0.412,0.362222957,0.136,0.27056,0.20074,0.271,0.302125421,0.266,0,0,0,0,0
3618,0.008,0.086,0.093,0.07719,0.08371,0.02976,0,0.099148394,0.111,0.136,0.11173,0.11602,0.08817,0.1425,0.013903096,0.081,0.065,0.08443,0.08813,0.00607,0.0084,0.034,0.034,0,0.01571,0.01644,0.04168,0.059,0.047340141,0.112,0,0,0.1166,0.05667,0.1414,0.35164194,0.191,0.22764,0.14366,0.2319,0.034733708,0.053,0.08953,0.05068,0.1167,0.176123775,0.155,0,0,0,0,0
3619,0,0.009,0,0,0,0,0,0.035785132,0.044,0.068,0.05333,0.05333,0.03591,0.0632,0.006407266,0.018,0.016,0.00768,0.01225,0.0013,0,0.011,0.011,0,0.00348,0.00348,0.00511,0.0214,0.021834007,0.041,0,0,0.03831,0.02366,0.0519,0.159276546,0.034,0.04926,0.01267,0.0677,0.066159444,0.007,0.00077,0.00666,0.0308,0.038742728,0.044,0,0,0,0,0
3620,0,0,0,0,0,0,0,0.002987336,0.003,0.004,0,0,0.00112,0.0158,0,0,0.001,0,0.00644,0,0,0,0,0,0.00296,0.00196,0,0,0.002686991,0.004,0,0,0.00349,0.00094,0.0136,0.024504084,0,0,0,0,0.016539861,0,0,0,0,0.000447092,0,0,0,0,0,0
3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,0,0,0,0,0,0,0,0.00045749,0,0,0,0,0,0,0.000829388,0,0,0,0,0,0,0.001039848,0,0,0,0,0,0,0.000347893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3629,0,0,0,0,0,0,0,0.028250584,0.033,0.003,0.0003,0.00162,0.01964,0.0053,0.03285365,0.022,0.001,0,0.0003,0.02721,0.0051,0.018194799,0.032,0,0.00357,0.0116,0.01939,0.0038,0.014611587,0.028,0,0,0.01398,0.01948,0.0033,8.33E-05,0.02,0.00207,0.01205,0,0,0.019,0,0.00802,0,2.30E-05,0,0,0,0,0,0
3630,0,0,0,0,0,0,0,0.108764918,0.14,0.06,0.03735,0.04071,0.10928,0.0554,0.081867041,0.065,0.028,0.02436,0.03003,0.08732,0.0555,0.086264257,0.151,0,0.07711,0.07092,0.08106,0.056,0.060133719,0.159,0,0,0.07419,0.11335,0.0467,0.019086514,0.047,0.05257,0.04693,0.0364,0,0.08,0.015,0.03256,0.0481,0.025695489,0.024,0,0,0,0,0
3631,0,0,0,0,0,0,0,0.307375166,0.286,0.205,0.15275,0.15784,0.27026,0.1763,0.161186602,0.106,0.117,0.10267,0.11236,0.17629,0.1258,0.29377346,0.333,0,0.27138,0.24794,0.27413,0.1667,0.299257549,0.35,0,0,0.26213,0.29914,0.1954,0.047091182,0.181,0.09527,0.11295,0.1074,0.028117764,0.187,0.05134,0.12195,0.1055,0.146756817,0.149,0,0,0,0,0
3632,0.114,0,0.031,0.00963,0.01572,0.04822,0.1195,0.419338818,0.45,0.444,0.4288,0.4291,0.40915,0.2991,0.268722105,0.201,0.197,0.1417,0.1417,0.25469,0.1967,0.418065319,0.509,0,0.47421,0.40746,0.28248,0.3088,0.503250456,0.53,0,0,0.45308,0.48634,0.3801,0.133272212,0.36,0.26559,0.26701,0.2279,0.046311611,0.33,0.16413,0.15625,0.2089,0.255147457,0.31,0,0,0,0,0
3633,0.364,0.122,0.247,0.23526,0.23827,0.18345,0.2474,0.504954414,0.625,0.495,0.49125,0.49604,0.48843,0.3886,0.315624534,0.279,0.285,0.2846,0.29507,0.32651,0.2732,0.190460684,0.651,0,0.60807,0.18796,0.42072,0.3815,0.644159024,0.669,0,0,0.60445,0.62062,0.5378,0.322970495,0.522,0.4368,0.37125,0.3674,0.132318889,0.445,0.31141,0.2694,0.2749,0,0.438,0,0,0,0,0
3634,0.513,0.389,0.46,0.45338,0.44991,0.2566,0.3816,0.520182839,0.726,0.544,0.48778,0.49286,0.37987,0.406,0.576300231,0.277,0.498,0.5265,0.53188,0.37899,0.3451,0.335893654,0.742,0,0.43047,0.18194,0.4361,0.4577,0.744632829,0.76,0,0,0.70742,0.71055,0.6527,0.500500083,0.652,0.56689,0.52956,0.4926,0.329143235,0.575,0.44706,0.34515,0.3714,0.487,0.487,0,0,0,0,0
3635,0.614,0.549,0.608,0.61359,0.61177,0.5135,0.5345,0.402360764,0.783,0.579,0.58336,0.58856,0.3146,0.3422,0.502874125,0.322,0.51,0.44804,0.45953,0.4797,0.4272,0.340468702,0.779,0,0.51138,0.19168,0.39055,0.4141,0.781605504,0.812,0,0,0.76408,0.7535,0.7195,0.633605601,0.738,0.66961,0.63031,0.6368,0.562355276,0.687,0.46604,0.42324,0.4278,0.47,0.47,0,0,0,0,0
3636,0.643,0.657,0.704,0.69157,0.68932,0.65154,0.6107,0.664765456,0.795,0.557,0.44685,0.45845,0.44152,0.3424,0.681706842,0.592,0.452,0.36538,0.37942,0.58833,0.5378,0.3298268,0.77,0,0.34335,0.13454,0.45522,0.3637,0.788065661,0.823,0,0,0.77817,0.76481,0.745,0.715952659,0.782,0.73158,0.69931,0.7176,0.521005624,0.724,0.31225,0.57099,0.5309,0.452,0.452,0,0,0,0,0
3637,0.668,0.688,0.764,0.77424,0.77323,0.68206,0.5258,0.341818526,0.606,0.574,0.46901,0.4755,0.37984,0.3623,0.716620248,0.794,0.749,0.82532,0.82187,0.49912,0.5281,0.250012369,0.753,0,0.43787,0.18386,0.45971,0.3759,0.763631304,0.794,0,0,0.75967,0.73,0.739,0.774879147,0.787,0.7588,0.66063,0.721,0.415150513,0.74,0.58025,0.43333,0.5364,0.439,0.439,0,0,0,0,0
3638,0.638,0.714,0.675,0.72603,0,0.54216,0.3447,0.416272285,0.553,0.47,0.2284,0.2284,0.27298,0.3391,0.446961355,0.731,0.62,0.64497,0.64461,0.43816,0.4673,0.345414931,0.683,0,0.38274,0.24587,0.36079,0.3186,0.670426543,0.722,0,0,0.70413,0.62795,0.6811,0.784297383,0.75,0.74506,0.66649,0.6986,0.663248429,0.695,0.61077,0.58465,0.5485,0.467,0.467,0,0,0,0,0
3639,0.531,0.683,0.575,0.68109,0.67894,0.41163,0.2373,0.341487515,0.575,0.485,0.45031,0.45435,0.24922,0.3094,0.414417485,0.614,0.456,0.51341,0.51764,0.36813,0.411,0.333024775,0.527,0,0.29704,0.40378,0.21498,0.232,0.533171971,0.607,0,0,0.60334,0.42217,0.5415,0.733205534,0.671,0.66497,0.57231,0.6497,0.431690374,0.616,0.57534,0.52844,0.5919,0.43,0.43,0,0,0,0,0
3640,0.401,0.568,0.466,0.48415,0.48502,0.31217,0.1484,0.20818546,0.414,0.41,0.39998,0.39919,0.24889,0.2913,0.220268842,0.357,0.402,0.43577,0.43576,0.24668,0.32,0.230594754,0.368,0,0.18251,0.37259,0.2023,0.1932,0.344352487,0.456,0,0,0.45331,0.33888,0.4163,0.648108018,0.548,0.55457,0.44068,0.516,0.200132319,0.487,0.52134,0.31901,0.4208,0.411,0.411,0,0,0,0,0
3641,0.196,0.429,0.296,0.27378,0.27643,0.1396,0.0548,0.1337651,0.268,0.303,0.28903,0.28865,0.18091,0.2369,0.158308721,0.127,0.277,0.26796,0.26944,0.18263,0.2352,0.115081382,0.225,0,0.25974,0.27911,0.13179,0.1668,0.090720758,0.278,0,0,0.28877,0.19471,0.2733,0.523503917,0.385,0.40405,0.31011,0.3799,0.153820708,0.345,0.40821,0.30469,0.3187,0.326,0.326,0,0,0,0,0
3642,0.021,0.21,0.048,0.01705,0.02482,0.01959,0,0.060302644,0.119,0.157,0.11284,0.11265,0.07358,0.14,0.066995765,0.037,0.136,0.13306,0.13174,0.05083,0.1118,0.039370667,0.115,0,0.10588,0.1014,0.06953,0.125,0.039369487,0.104,0,0,0.1073,0.06573,0.1371,0.34564094,0.197,0.22192,0.14095,0.2268,0.345683096,0.173,0.22416,0.12614,0.2123,0.163,0.163,0,0,0,0,0
3643,0,0.023,0,0,0,0,0,0.02634125,0.048,0.073,0.05139,0.05059,0.02651,0.0641,0.038036279,0.011,0.029,0.02666,0.03046,0.03266,0.0399,0.019462914,0.045,0,0.05254,0.03935,0.02919,0.0619,0.019955504,0.039,0,0,0.04064,0.0248,0.0401,0.149274879,0.035,0.04983,0.01249,0.0667,0.147204763,0.032,0.05037,0.01347,0.0672,0.042,0.042,0,0,0,0,0
3644,0,0,0,0,0,0,0,0.003183676,0.004,0.01,0.00302,0.00524,0.00077,0.0162,0.004005912,0.001,0,0,0,0.00059,0.0129,0.002232521,0.003,0,0.00453,0.00344,0.00087,0.0152,0.001998864,0.004,0,0,0.00565,0.00119,0.0109,0.023837306,0,0,0,0,0.011577903,0,0,0,0,0,0,0,0,0,0,0
3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3652,0,0,0,0,0,0,0,0.001121191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3653,0,0,0,0,0,0,0,0.026713716,0.03,0.012,0.00114,0.00487,0.0201,0.0052,0.011921156,0.026,0.004,0.0011,0.00475,0.00713,0,0.009933298,0.03,0,0.01363,0,0.02219,0.0048,0.024091691,0.032,0,0,0.00766,0.01624,0.0052,8.33E-05,0.021,0.00358,0.01342,0,0,0.023,0,0.01257,0,0,0,0,0,0,0,0
3654,0,0,0,0,0,0,0,0.088119416,0.158,0.105,0.07895,0.07941,0.10686,0.0513,0.021136019,0.095,0.014,0.00519,0.00519,0.01106,0.0009,0.010246153,0.126,0,0.01672,0.00508,0.10414,0.0529,0.094872855,0.15,0,0,0.07674,0.09178,0.0572,0.018586431,0.044,0.05009,0.04585,0.0343,0,0.079,0.0205,0.04084,0.0475,0.005,0.005,0,0,0,0,0
3655,0,0,0,0,0,0,0,0.283251879,0.35,0.279,0.25164,0.25085,0.26885,0.1862,0.031131018,0.179,0.049,0.02885,0.03458,0.02414,0.017,0.059840821,0.278,0,0.13647,0.05511,0.15893,0.1412,0.252134469,0.326,0,0,0.19597,0.21103,0.137,0.044090682,0.18,0.0905,0.1242,0.0785,0.057889514,0.189,0.11378,0.09408,0.1191,0.025,0.025,0,0,0,0,0
3656,0.046,0,0.007,0.00245,0.00606,0.04509,0.0539,0.47753385,0.528,0.465,0.44251,0.43791,0.43639,0.344,0.05255105,0.228,0.07,0.0514,0.05918,0.0211,0.0221,0.088015963,0.421,0,0.12521,0.10932,0.1197,0.1305,0.450261083,0.496,0,0,0.42618,0.33823,0.2253,0.131605268,0.359,0.26198,0.30171,0.2289,0.165398611,0.346,0.23168,0.24509,0.2211,0.053,0.053,0,0,0,0,0
3657,0.13,0.049,0.087,0.09104,0.10201,0.1685,0.1383,0.640255363,0.672,0.608,0.59476,0.5931,0.57922,0.5118,0.08174507,0.198,0.147,0.19734,0.19433,0.03992,0.0228,0.136123394,0.525,0,0.26921,0.1403,0.09863,0.0959,0.583816373,0.631,0,0,0.57503,0.50977,0.3619,0.322387065,0.52,0.43132,0.45392,0.4084,0.274561694,0.481,0.38938,0.3968,0.3664,0.106,0.106,0,0,0,0,0
3658,0.24,0.139,0.182,0.19043,0.19996,0.33896,0.1954,0.693377371,0.77,0.63,0.59836,0.59814,0.50244,0.5601,0.088003581,0.299,0.122,0.14629,0.14719,0.06401,0.0412,0.313155526,0.568,0,0.22213,0.18302,0.16503,0.13,0.684969142,0.727,0,0,0.68074,0.56654,0.4706,0.499833306,0.644,0.56682,0.58235,0.565,0.434998346,0.567,0.56211,0.53022,0.5064,0.174,0.174,0,0,0,0,0
3659,0.343,0.257,0.302,0.23862,0.25114,0.27332,0.2014,0.718527695,0.826,0.637,0.63117,0.63172,0.45524,0.4601,0.098199594,0.384,0.074,0.05622,0.06401,0.19407,0.1039,0.695607024,0.566,0,0.24715,0.44207,0.20254,0.2,0.656999312,0.78,0,0,0.74419,0.61456,0.5527,0.618603101,0.728,0.66462,0.62157,0.6596,0.474694013,0.621,0.62928,0.56513,0.5921,0.217,0.217,0,0,0,0,0
3660,0.464,0.367,0.386,0.38234,0.39519,0.18938,0.2288,0.572543531,0.837,0.607,0.6589,0.65942,0.45246,0.4107,0.128896365,0.473,0.109,0.10827,0.11892,0.37572,0.2137,0.49118097,0.526,0,0.51184,0.58787,0.16881,0.1979,0.725647543,0.792,0,0,0.62963,0.62783,0.6174,0.714035673,0.772,0.71639,0.58418,0.6433,0.603704929,0.626,0.67512,0.55622,0.6032,0.287,0.287,0,0,0,0,0
3661,0.422,0.497,0.319,0.25575,0.27469,0.21657,0.286,0.525928527,0.798,0.531,0.56962,0.57434,0.33216,0.3641,0.16641854,0.51,0.125,0.10497,0.11469,0.29323,0.243,0.493298642,0.369,0,0.55007,0.62811,0.29435,0.246,0.565522421,0.751,0,0,0.63956,0.59567,0.6096,0.717869645,0.772,0.73903,0.57699,0.6133,0.719483956,0.62,0.74225,0.57962,0.6034,0.413,0.413,0,0,0,0,0
3662,0.298,0.451,0.089,0.03599,0.04516,0.31941,0.2603,0.512228804,0.723,0.505,0.45335,0.46264,0.30113,0.3094,0.126624477,0.446,0.117,0.1165,0.1297,0.11948,0.1588,0.270075275,0.221,0,0.3055,0.07444,0.19352,0.2576,0.464207013,0.684,0,0,0.4902,0.5921,0.5965,0.761460243,0.733,0.72488,0.55165,0.5934,0.740985776,0.568,0.64039,0.55152,0.5937,0.447,0.447,0,0,0,0,0
3663,0.133,0.318,0.054,0.05529,0.06994,0.16108,0.1561,0.319963479,0.605,0.456,0.36492,0.36962,0.39472,0.3346,0.067215094,0.416,0.088,0.08503,0.09548,0.10544,0.1066,0.305068715,0.285,0,0.62197,0.20604,0.34025,0.2911,0.42350915,0.576,0,0,0.57078,0.44022,0.5039,0.728204701,0.647,0.64711,0.47454,0.5193,0.704598081,0.481,0.64968,0.52168,0.5542,0.39,0.39,0,0,0,0,0
3664,0.068,0.142,0.049,0.0729,0.08518,0.10939,0.0694,0.251898629,0.448,0.388,0.38844,0.39086,0.28104,0.3223,0.051396369,0.328,0.085,0.08853,0.09986,0.06024,0.0856,0.316252157,0.349,0,0.4868,0.05266,0.21547,0.309,0.292493538,0.431,0,0,0.44211,0.36589,0.4083,0.644940823,0.515,0.54408,0.39701,0.4308,0.595434998,0.406,0.5263,0.39765,0.4576,0.32,0.32,0,0,0,0,0
3665,0.011,0.072,0.025,0.02331,0.03135,0.02781,0.0182,0.146752322,0.275,0.293,0.29569,0.2945,0.18297,0.2517,0.040781001,0.205,0.069,0.05335,0.06181,0.03436,0.0448,0.11298316,0.256,0,0.30432,0.30424,0.10399,0.2004,0.147825421,0.26,0,0,0.24116,0.19721,0.2813,0.514169028,0.348,0.39773,0.28905,0.3488,0.253059874,0.243,0.24909,0.20683,0.283,0.218,0.218,0,0,0,0,0
3666,0,0.012,0.014,0.01274,0.02028,0.00364,0,0.098261884,0.111,0.131,0.12007,0.12156,0.06227,0.1409,0.01918418,0.121,0.059,0.05334,0.0584,0.02758,0.0302,0.052021117,0.125,0,0.11169,0.10981,0.03237,0.1069,0.072893528,0.116,0,0,0.11245,0.05862,0.1333,0.341723621,0.175,0.21894,0.13224,0.2169,0.12735693,0.115,0.20817,0.08439,0.1365,0.103,0.103,0,0,0,0,0
3667,0,0,0,0,0,0,0,0.032332106,0.043,0.054,0.05561,0.05561,0.02027,0.0629,0.004915745,0.052,0.042,0.04249,0.04645,0.00565,0.0144,0.030131962,0.051,0,0.03418,0.03494,0.02451,0.0511,0.031489422,0.041,0,0,0.05095,0.02346,0.0541,0.154275713,0.032,0.05036,0.0112,0.0609,0.08931525,0.021,0.05082,0.01076,0.0476,0.03,0.03,0,0,0,0,0
3668,0,0,0,0,0,0,0,0.002553876,0.004,0.009,0,0.00246,0.00063,0.0137,0,0.003,0.002,0,0.00024,0,0,0.007446934,0.003,0,0,0,0.00039,0.0155,0.002446265,0.002,0,0,0,0.00138,0.0132,0.024504084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,0,0,0,0,0,0,0,0.000878903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,0,0,0,0,0,0,0,0.025951388,0.035,0.004,0,0,0.01784,0.005,0.022249735,0.032,0.014,0.01384,0.01455,0.0197,0.006,0.014338275,0.03,0,0,0,0.01446,0.0047,0.01933033,0.027,0,0,0.00064,0.02386,0.0053,8.33E-05,0.023,0.00202,0.01248,0,0,0.023,0,0.01644,0,0,0,0,0,0,0,0
3678,0,0,0,0,0,0,0,0.120582731,0.16,0.06,0.02637,0.03121,0.08976,0.0559,0.100551134,0.161,0.114,0.07657,0.07633,0.08964,0.0593,0.032170631,0.119,0,0.00504,0.00504,0.03057,0.0343,0.055369707,0.05,0,0,0.0343,0.10476,0.0519,0.020003334,0.056,0.05274,0.04626,0.0421,0,0.06,0.0529,0.05691,0.0435,0.023,0.023,0,0,0,0,0
3679,0,0,0,0,0,0,0,0.179568986,0.341,0.18,0.1694,0.17431,0.24275,0.17,0.184899172,0.347,0.247,0.25247,0.25319,0.22368,0.1565,0.075157804,0.231,0,0.03288,0.04101,0.09375,0.0844,0.104525714,0.122,0,0,0.08721,0.23039,0.1644,0.046757793,0.184,0.09268,0.12305,0.0911,0.041349653,0.184,0.09015,0.14054,0.0978,0.147,0.147,0,0,0,0,0
3680,0.014,0,0.005,0.00242,0.00592,0.00663,0.0248,0.305104751,0.508,0.306,0.26346,0.26653,0.39322,0.2941,0.088631283,0.516,0.269,0.30522,0.30861,0.31079,0.2732,0.099571776,0.36,0,0.05424,0.07555,0.12716,0.1407,0.403479738,0.258,0,0,0.3862,0.29224,0.2217,0.133188865,0.356,0.26238,0.29897,0.2272,0.132318889,0.354,0.26805,0.30764,0.229,0.332,0.332,0,0,0,0,0
